match_id,period,player_id,player_name,player_position,team_shortname,x_start,y_start,x_end,y_end,start_zone,end_zone,game_state,targeted,received,tiro_desde_centro,gol_desde_centro,desmarque_ruptura_con_opcion_pase
2047793,1,38142,A. Martínez,CF,Racing Club,29.4,1.87,42.31,4.55,18,18,drawing,False,False,0,0,0
2047793,1,28747,E. Almendra,LM,Racing Club,20.68,17.07,23.46,18.13,12,12,drawing,False,False,0,0,0
2047793,1,26252,J. Nardoni,RM,Racing Club,38.07,-0.2,38.16,0.2,18,18,drawing,True,False,0,0,0
2047793,1,28677,N. Colombo,RCB,Racing Club,2.38,-0.92,-1.73,-1.4,13,8,drawing,True,True,0,0,0
2047793,1,123094,A. García Basso,LCB,Racing Club,-4.8,24.69,-7.7,22.56,7,7,drawing,False,False,0,0,0
2047793,1,28755,F. Mura,RB,Racing Club,13.23,-27.77,23.99,-32.2,15,15,drawing,False,False,0,0,0
2047793,1,123094,A. García Basso,LCB,Racing Club,-6.01,20.25,-5.74,20.15,7,7,drawing,False,False,0,0,0
2047793,1,28747,E. Almendra,LM,Racing Club,16.11,22.29,15.5,22.71,12,12,drawing,True,True,0,0,0
2047793,1,123094,A. García Basso,LCB,Racing Club,-4.93,20.11,-4.93,20.11,7,7,drawing,True,True,0,0,0
2047793,1,28677,N. Colombo,RCB,Racing Club,-8.83,1.29,-9.89,0.01,8,8,drawing,True,True,0,0,0
2047793,1,28747,E. Almendra,LM,Racing Club,6.08,23.79,5.1,23.86,12,12,drawing,False,False,0,0,0
2047793,1,123094,A. García Basso,LCB,Racing Club,-7.79,15.41,-10.45,15.22,7,7,drawing,True,True,0,0,0
2047793,1,28747,E. Almendra,LM,Racing Club,1.39,23.31,0.6,23.6,12,7,drawing,False,False,0,0,0
2047793,1,36728,S. Sosa,DM,Racing Club,4.83,-3.69,2.0,-8.22,14,14,drawing,False,False,0,0,0
2047793,1,28747,E. Almendra,LM,Racing Club,-1.56,29.42,-2.59,30.69,6,6,drawing,True,True,0,0,0
2047793,1,35671,D. Vergara,LF,Racing Club,16.13,14.55,16.13,14.55,12,12,drawing,False,False,0,0,0
2047793,1,38142,A. Martínez,CF,Racing Club,24.36,3.45,24.36,3.45,13,13,drawing,True,False,0,0,0
2047793,1,123094,A. García Basso,LCB,Racing Club,-12.92,22.73,-12.92,22.73,7,7,drawing,False,False,0,0,0
2047793,1,28615,E. Piovi,DM,Estudiantes,-10.33,-12.71,-10.33,-12.71,9,9,drawing,False,False,0,0,0
2047793,1,812900,R. Gómez,RB,Estudiantes,-29.25,-24.95,-29.25,-24.95,5,5,drawing,True,True,0,0,0
2047793,1,4110,G. Carrillo,CF,Estudiantes,0.66,-15.49,0.66,-15.49,9,9,drawing,False,False,0,0,0
2047793,1,28615,E. Piovi,DM,Estudiantes,-19.03,-13.73,-19.03,-13.73,9,9,drawing,False,False,0,0,0
2047793,1,58765,T. Palacios,RW,Estudiantes,-19.9,-19.54,-19.9,-19.54,10,10,drawing,True,True,0,0,0
2047793,1,4110,G. Carrillo,CF,Estudiantes,-1.76,-18.01,-1.76,-18.01,9,9,drawing,False,False,0,0,0
2047793,1,28615,E. Piovi,DM,Estudiantes,-17.97,-13.56,-17.97,-13.56,9,9,drawing,True,True,0,0,0
2047793,1,36739,C. Medina,LM,Estudiantes,-6.47,-0.93,-6.47,-0.93,8,8,drawing,False,False,0,0,0
2047793,1,36739,C. Medina,LM,Estudiantes,-7.2,0.2,-6.4,7.14,8,8,drawing,False,False,0,0,0
2047793,1,38610,S. Arzamendia,LB,Estudiantes,-25.13,6.98,-22.62,11.34,8,8,drawing,True,True,0,0,0
2047793,1,34536,L. González Pírez,LCB,Estudiantes,-24.06,5.04,-24.26,5.56,8,8,drawing,False,False,0,0,0
2047793,1,28615,E. Piovi,DM,Estudiantes,-12.3,4.38,-16.89,11.87,8,8,drawing,False,False,0,0,0
2047793,1,25949,E. Cetré,LW,Estudiantes,-4.14,29.75,-5.95,31.7,6,6,drawing,False,False,0,0,0
2047793,1,34536,L. González Pírez,LCB,Estudiantes,-27.65,11.3,-29.56,12.0,3,3,drawing,True,True,0,0,0
2047793,1,131530,S. Núñez,RCB,Estudiantes,-24.06,-6.12,-24.48,-6.5,9,9,drawing,False,False,0,0,0
2047793,1,3406,F. Muslera,GK,Estudiantes,-46.06,0.45,-47.46,-1.41,3,3,drawing,True,True,0,0,0
2047793,1,131530,S. Núñez,RCB,Estudiantes,-26.71,-8.6,-29.21,-10.8,4,4,drawing,False,False,0,0,0
2047793,1,131530,S. Núñez,RCB,Estudiantes,-33.83,-18.83,-35.93,-22.59,4,5,drawing,False,False,0,0,0
2047793,1,812900,R. Gómez,RB,Estudiantes,-13.44,-32.82,-12.61,-32.54,10,10,drawing,False,False,0,0,0
2047793,1,13084,S. Ascacíbar,RM,Estudiantes,-3.23,-6.35,-4.33,-6.39,9,9,drawing,False,False,0,0,0
2047793,1,58765,T. Palacios,RW,Estudiantes,3.26,-18.26,3.53,-18.79,14,14,drawing,True,True,0,0,0
2047793,1,13084,S. Ascacíbar,RM,Estudiantes,-11.11,-18.04,-11.11,-18.04,9,9,drawing,False,False,0,0,0
2047793,1,812900,R. Gómez,RB,Estudiantes,-9.71,-27.46,-9.71,-27.46,10,10,drawing,True,True,0,0,0
2047793,1,13084,S. Ascacíbar,RM,Estudiantes,-9.66,-20.05,-7.23,-20.77,10,10,drawing,False,False,0,0,0
2047793,1,4110,G. Carrillo,CF,Estudiantes,8.99,-9.45,29.46,-7.92,14,19,drawing,True,True,0,0,0
2047793,1,36739,C. Medina,LM,Estudiantes,19.65,1.35,29.67,-1.88,13,18,drawing,False,False,0,0,0
2047793,1,34536,L. González Pírez,LCB,Estudiantes,30.32,10.4,26.9,14.44,18,12,drawing,False,False,0,0,0
2047793,1,25949,E. Cetré,LW,Estudiantes,41.23,10.5,38.68,12.2,18,18,drawing,False,False,0,0,0
2047793,1,131530,S. Núñez,RCB,Estudiantes,38.27,-1.3,38.55,-0.89,18,18,drawing,True,False,0,0,0
2047793,1,38610,S. Arzamendia,LB,Estudiantes,29.15,-9.48,29.05,-10.2,19,19,drawing,False,False,0,0,0
2047793,1,25949,E. Cetré,LW,Estudiantes,35.9,15.2,35.92,15.18,17,17,drawing,False,False,0,0,0
2047793,1,123094,A. García Basso,LCB,Racing Club,-45.43,9.94,-45.35,10.28,3,3,drawing,False,False,0,0,0
2047793,1,28677,N. Colombo,RCB,Racing Club,-45.9,-24.07,-45.22,-25.1,5,5,drawing,True,True,0,0,0
2047793,1,28755,F. Mura,RB,Racing Club,-31.14,-33.38,-30.18,-33.73,5,5,drawing,False,False,0,0,0
2047793,1,528888,S. Solari,RF,Racing Club,4.34,-25.88,4.51,-26.47,15,15,drawing,False,False,0,0,0
2047793,1,26252,J. Nardoni,RM,Racing Club,-14.44,-17.77,-17.27,-19.53,9,10,drawing,False,False,0,0,0
2047793,1,28755,F. Mura,RB,Racing Club,-31.28,-33.91,-34.34,-33.82,5,5,drawing,False,False,0,0,0
2047793,1,528888,S. Solari,RF,Racing Club,4.39,-29.23,3.87,-29.84,15,15,drawing,False,False,0,0,0
2047793,1,38142,A. Martínez,CF,Racing Club,7.65,-5.42,7.84,-5.88,14,14,drawing,True,False,0,0,0
2047793,1,36728,S. Sosa,DM,Racing Club,-26.99,-9.73,-26.99,-9.73,4,4,drawing,False,False,0,0,0
2047793,1,35671,D. Vergara,LF,Racing Club,20.07,11.96,20.99,13.37,13,12,drawing,False,False,0,0,0
2047793,1,36728,S. Sosa,DM,Racing Club,-8.1,-13.01,-5.45,-10.47,9,9,drawing,False,False,0,0,0
2047793,1,28747,E. Almendra,LM,Racing Club,1.25,6.3,0.42,9.13,13,8,drawing,False,False,0,0,0
2047793,1,35564,G. Rojas,LB,Racing Club,-13.52,17.46,-1.44,24.94,7,7,drawing,True,True,0,0,0
2047793,1,528888,S. Solari,RF,Racing Club,15.36,-8.6,15.35,-6.95,14,14,drawing,False,False,0,0,0
2047793,1,35671,D. Vergara,LF,Racing Club,19.58,28.43,18.96,30.82,12,11,drawing,False,False,0,0,0
2047793,1,28747,E. Almendra,LM,Racing Club,2.4,14.18,2.27,18.8,12,12,drawing,True,True,0,0,0
2047793,1,36728,S. Sosa,DM,Racing Club,1.78,5.15,1.84,5.42,13,13,drawing,False,False,0,0,0
2047793,1,35564,G. Rojas,LB,Racing Club,3.68,27.05,4.62,27.17,12,12,drawing,False,False,0,0,0
2047793,1,36728,S. Sosa,DM,Racing Club,2.2,7.75,2.75,10.54,13,13,drawing,False,False,0,0,0
2047793,1,528888,S. Solari,RF,Racing Club,24.31,15.91,26.57,16.26,12,12,drawing,True,False,0,0,1
2047793,1,13084,S. Ascacíbar,RM,Estudiantes,-18.34,-14.89,-18.34,-14.89,9,9,drawing,False,False,0,0,0
2047793,1,812900,R. Gómez,RB,Estudiantes,-34.94,-19.79,-34.94,-19.79,5,5,drawing,True,True,0,0,0
2047793,1,13084,S. Ascacíbar,RM,Estudiantes,-22.7,-13.54,-26.78,-15.16,9,4,drawing,False,False,0,0,0
2047793,1,58765,T. Palacios,RW,Estudiantes,-19.1,-21.58,-20.94,-21.75,10,10,drawing,False,False,0,0,0
2047793,1,35564,G. Rojas,LB,Racing Club,16.57,27.37,25.0,30.5,12,11,drawing,True,True,0,0,0
2047793,1,35671,D. Vergara,LF,Racing Club,26.91,28.01,22.22,30.3,12,11,drawing,True,True,0,0,0
2047793,1,28747,E. Almendra,LM,Racing Club,21.15,20.03,19.89,20.5,12,12,drawing,False,False,0,0,0
2047793,1,528888,S. Solari,RF,Racing Club,29.12,16.91,27.26,18.65,17,12,drawing,False,False,0,0,0
2047793,1,28747,E. Almendra,LM,Racing Club,18.88,20.57,19.05,19.46,12,12,drawing,False,False,0,0,0
2047793,1,36728,S. Sosa,DM,Racing Club,11.39,19.74,11.11,22.74,12,12,drawing,True,True,0,0,0
2047793,1,28747,E. Almendra,LM,Racing Club,18.4,18.32,17.82,18.05,12,12,drawing,False,False,0,0,0
2047793,1,123094,A. García Basso,LCB,Racing Club,-1.04,13.28,-1.2,13.65,7,7,drawing,True,True,0,0,0
2047793,1,28677,N. Colombo,RCB,Racing Club,0.94,-5.81,0.94,-5.81,9,9,drawing,True,True,0,0,0
2047793,1,123094,A. García Basso,LCB,Racing Club,-2.44,12.72,-2.44,12.59,8,8,drawing,False,False,0,0,0
2047793,1,35671,D. Vergara,LF,Racing Club,28.09,24.56,33.58,19.39,17,17,drawing,True,False,0,0,1
2047793,1,528888,S. Solari,RF,Racing Club,29.39,12.38,31.27,10.78,18,18,drawing,False,False,0,0,0
2047793,1,35564,G. Rojas,LB,Racing Club,27.5,30.98,28.19,30.33,16,16,drawing,False,False,0,0,0
2047793,1,28747,E. Almendra,LM,Racing Club,23.97,15.93,26.78,16.61,12,12,drawing,False,False,0,0,0
2047793,1,35671,D. Vergara,LF,Racing Club,28.1,20.77,30.23,22.41,17,17,drawing,True,True,0,0,0
2047793,1,38142,A. Martínez,CF,Racing Club,21.95,9.28,24.69,7.28,13,13,drawing,False,False,0,0,0
2047793,1,35564,G. Rojas,LB,Racing Club,19.49,23.18,21.7,23.6,12,12,drawing,False,False,0,0,0
2047793,1,35564,G. Rojas,LB,Racing Club,29.8,25.13,37.41,26.12,17,17,drawing,True,True,0,0,0
2047793,1,38142,A. Martínez,CF,Racing Club,33.63,1.72,36.22,1.3,18,18,drawing,False,False,0,0,0
2047793,1,35671,D. Vergara,LF,Racing Club,37.98,25.23,37.98,25.23,17,17,drawing,True,False,0,0,0
2047793,1,38142,A. Martínez,CF,Racing Club,42.73,3.23,42.73,3.23,18,18,drawing,False,False,0,0,0
2047793,1,25949,E. Cetré,LW,Estudiantes,-23.59,-13.43,-0.59,-27.54,9,10,drawing,False,False,0,0,0
2047793,1,36739,C. Medina,LM,Estudiantes,-25.52,-11.45,-6.16,-12.75,4,9,drawing,True,True,0,0,0
2047793,1,4110,G. Carrillo,CF,Estudiantes,-13.45,-4.25,-11.24,-4.5,9,9,drawing,False,False,0,0,0
2047793,1,25949,E. Cetré,LW,Estudiantes,5.6,-28.89,28.89,-11.7,15,19,drawing,False,False,0,0,0
2047793,1,58765,T. Palacios,RW,Estudiantes,-7.14,-25.31,3.03,-21.42,10,15,drawing,False,False,0,0,0
2047793,1,4110,G. Carrillo,CF,Estudiantes,-2.69,-3.43,19.31,0.44,9,13,drawing,True,True,0,0,0
2047793,1,13084,S. Ascacíbar,RM,Estudiantes,15.13,8.1,18.05,8.75,13,13,drawing,False,False,0,0,0
2047793,1,13084,S. Ascacíbar,RM,Estudiantes,26.26,10.2,26.26,10.2,13,13,drawing,False,False,0,0,0
2047793,1,13084,S. Ascacíbar,RM,Estudiantes,30.31,11.74,32.71,13.92,18,17,drawing,True,True,0,0,0
2047793,1,36739,C. Medina,LM,Estudiantes,29.91,-4.38,31.75,-2.74,19,18,drawing,False,False,0,0,0
2047793,1,36739,C. Medina,LM,Estudiantes,38.9,4.3,40.12,17.68,18,17,drawing,True,True,0,0,0
2047793,1,38610,S. Arzamendia,LB,Estudiantes,11.75,19.56,12.41,20.85,12,12,drawing,False,False,0,0,0
2047793,1,38610,S. Arzamendia,LB,Estudiantes,13.82,23.71,17.92,27.09,12,12,drawing,True,True,0,0,0
2047793,1,34536,L. González Pírez,LCB,Estudiantes,5.88,11.92,5.85,12.09,13,13,drawing,False,False,0,0,0
2047793,1,36739,C. Medina,LM,Estudiantes,27.45,22.92,24.93,21.99,17,12,drawing,False,False,0,0,0
2047793,1,4110,G. Carrillo,CF,Estudiantes,35.82,-0.44,35.81,-0.74,18,18,drawing,True,False,0,0,0
2047793,1,25949,E. Cetré,LW,Estudiantes,35.75,-2.64,35.75,-2.64,18,18,drawing,False,False,0,0,0
2047793,1,58765,T. Palacios,RW,Estudiantes,35.89,-7.44,35.89,-7.44,19,19,drawing,False,False,0,0,0
2047793,1,58765,T. Palacios,RW,Estudiantes,-18.18,-27.58,-18.18,-27.58,10,10,drawing,True,False,0,0,0
2047793,1,812900,R. Gómez,RB,Estudiantes,-29.28,-22.47,-29.28,-22.47,5,5,drawing,False,False,0,0,0
2047793,1,28747,E. Almendra,LM,Racing Club,21.74,24.6,21.74,24.6,12,12,drawing,True,True,0,0,0
2047793,1,35671,D. Vergara,LF,Racing Club,24.11,26.18,24.11,26.18,12,12,drawing,False,False,0,0,0
2047793,1,36728,S. Sosa,DM,Racing Club,9.02,20.06,9.02,20.06,12,12,drawing,False,False,0,0,0
2047793,1,131530,S. Núñez,RCB,Estudiantes,-24.09,-20.51,-23.79,-20.0,10,10,drawing,False,False,0,0,0
2047793,1,28615,E. Piovi,DM,Estudiantes,-23.65,-14.38,-24.15,-13.26,9,9,drawing,False,False,0,0,0
2047793,1,4110,G. Carrillo,CF,Estudiantes,-2.02,-16.32,-2.59,-15.83,9,9,drawing,True,False,0,0,0
2047793,1,58765,T. Palacios,RW,Estudiantes,-13.38,-27.97,-14.65,-27.06,10,10,drawing,False,False,0,0,0
2047793,1,35564,G. Rojas,LB,Racing Club,1.29,26.71,-4.19,26.3,12,7,drawing,False,False,0,0,0
2047793,1,36728,S. Sosa,DM,Racing Club,-0.45,16.41,-5.79,17.6,7,7,drawing,False,False,0,0,0
2047793,1,36728,S. Sosa,DM,Racing Club,-14.83,12.88,-15.21,13.08,8,7,drawing,True,True,0,0,0
2047793,1,26252,J. Nardoni,RM,Racing Club,-1.84,3.27,-1.91,3.27,8,8,drawing,False,False,0,0,0
2047793,1,123094,A. García Basso,LCB,Racing Club,-7.28,28.66,-7.04,29.13,7,7,drawing,True,True,0,0,0
2047793,1,28677,N. Colombo,RCB,Racing Club,-15.26,-21.2,-15.25,-21.13,10,10,drawing,False,False,0,0,0
2047793,1,35671,D. Vergara,LF,Racing Club,23.36,18.84,24.27,20.16,12,12,drawing,False,False,0,0,0
2047793,1,36728,S. Sosa,DM,Racing Club,-15.87,13.82,-12.28,15.09,7,7,drawing,True,True,0,0,0
2047793,1,28747,E. Almendra,LM,Racing Club,16.53,13.24,16.39,12.35,12,13,drawing,False,False,0,0,0
2047793,1,28677,N. Colombo,RCB,Racing Club,-10.81,-18.56,-7.81,-22.42,9,10,drawing,False,False,0,0,0
2047793,1,123094,A. García Basso,LCB,Racing Club,-3.2,24.7,1.62,26.75,7,12,drawing,False,False,0,0,0
2047793,1,35671,D. Vergara,LF,Racing Club,19.18,20.98,14.44,23.38,12,12,drawing,False,False,0,0,0
2047793,1,28755,F. Mura,RB,Racing Club,21.61,-33.23,21.94,-33.02,15,15,drawing,False,False,0,0,0
2047793,1,35564,G. Rojas,LB,Racing Club,21.78,32.09,22.03,32.05,11,11,drawing,True,False,0,0,0
2047793,1,35671,D. Vergara,LF,Racing Club,12.13,30.97,12.07,30.96,11,11,drawing,False,False,0,0,0
2047793,1,36728,S. Sosa,DM,Racing Club,-3.17,13.57,-5.72,17.04,7,7,drawing,True,True,0,0,0
2047793,1,123094,A. García Basso,LCB,Racing Club,-0.53,29.77,-0.87,29.3,6,6,drawing,False,False,0,0,0
2047793,1,28677,N. Colombo,RCB,Racing Club,-7.51,-14.46,-8.79,-14.23,9,9,drawing,True,True,0,0,0
2047793,1,26252,J. Nardoni,RM,Racing Club,13.33,-0.33,19.69,-7.01,13,14,drawing,False,False,0,0,0
2047793,1,528888,S. Solari,RF,Racing Club,17.8,-9.82,16.42,-10.78,14,14,drawing,False,False,0,0,0
2047793,1,28755,F. Mura,RB,Racing Club,24.25,-31.12,24.73,-30.53,15,15,drawing,True,True,0,0,0
2047793,1,26252,J. Nardoni,RM,Racing Club,33.57,-18.78,33.57,-18.78,19,19,drawing,False,False,0,0,0
2047793,1,38142,A. Martínez,CF,Racing Club,35.5,-6.64,35.5,-6.64,19,19,drawing,False,False,0,0,0
2047793,1,13084,S. Ascacíbar,RM,Estudiantes,-42.66,8.69,-27.79,8.54,3,3,drawing,False,False,0,0,0
2047793,1,25949,E. Cetré,LW,Estudiantes,-40.33,8.14,-20.63,10.72,3,8,drawing,False,False,0,0,0
2047793,1,36739,C. Medina,LM,Estudiantes,-41.83,6.69,-3.9,21.17,3,7,drawing,True,True,0,0,0
2047793,1,58765,T. Palacios,RW,Estudiantes,-30.9,-4.39,-3.97,-26.52,4,10,drawing,False,False,0,0,0
2047793,1,34536,L. González Pírez,LCB,Estudiantes,-33.75,0.96,-32.56,2.23,3,3,drawing,False,False,0,0,0
2047793,1,13084,S. Ascacíbar,RM,Estudiantes,-24.04,3.56,-23.11,1.42,8,8,drawing,False,False,0,0,0
2047793,1,38610,S. Arzamendia,LB,Estudiantes,-19.79,22.95,-9.4,26.66,7,7,drawing,False,False,0,0,0
2047793,1,28615,E. Piovi,DM,Estudiantes,-8.26,10.45,-2.59,13.55,8,7,drawing,False,False,0,0,0
2047793,1,58765,T. Palacios,RW,Estudiantes,19.8,-23.65,22.83,-25.51,15,15,drawing,False,False,0,0,0
2047793,1,4110,G. Carrillo,CF,Estudiantes,-4.13,5.0,-0.09,4.48,8,8,drawing,False,False,0,0,0
2047793,1,812900,R. Gómez,RB,Estudiantes,-5.45,-12.87,-0.54,-17.07,9,9,drawing,False,False,0,0,0
2047793,1,38610,S. Arzamendia,LB,Estudiantes,3.93,27.33,1.69,26.03,12,12,drawing,True,True,0,0,0
2047793,1,34536,L. González Pírez,LCB,Estudiantes,-8.67,9.92,-10.01,10.75,8,8,drawing,False,False,0,0,0
2047793,1,28615,E. Piovi,DM,Estudiantes,6.33,14.37,7.49,18.37,12,12,drawing,False,False,0,0,0
2047793,1,25949,E. Cetré,LW,Estudiantes,22.62,32.28,20.73,31.91,11,11,drawing,False,False,0,0,0
2047793,1,4110,G. Carrillo,CF,Estudiantes,23.38,2.51,23.2,2.7,13,13,drawing,True,False,0,0,0
2047793,1,28677,N. Colombo,RCB,Racing Club,-44.15,-23.5,-45.5,-23.8,5,5,drawing,True,True,0,0,0
2047793,1,36722,F. Cambeses,GK,Racing Club,-46.77,-17.74,-46.3,-14.7,4,4,drawing,False,False,0,0,0
2047793,1,123094,A. García Basso,LCB,Racing Club,-33.69,7.58,-27.99,14.97,3,2,drawing,True,True,0,0,0
2047793,1,36722,F. Cambeses,GK,Racing Club,-40.4,-0.88,-40.4,-0.88,3,3,drawing,True,True,0,0,0
2047793,1,123094,A. García Basso,LCB,Racing Club,-24.79,18.8,-23.3,19.47,7,7,drawing,False,False,0,0,0
2047793,1,28677,N. Colombo,RCB,Racing Club,-27.23,-15.99,-26.73,-18.92,4,4,drawing,True,True,0,0,0
2047793,1,36728,S. Sosa,DM,Racing Club,-11.56,0.07,-22.17,-0.46,8,8,drawing,False,False,0,0,0
2047793,1,123094,A. García Basso,LCB,Racing Club,-19.15,21.39,-18.89,23.15,7,7,drawing,False,False,0,0,0
2047793,1,26252,J. Nardoni,RM,Racing Club,6.0,-10.02,6.0,-10.02,14,14,drawing,False,False,0,0,0
2047793,1,38142,A. Martínez,CF,Racing Club,17.07,-2.97,19.1,-4.75,13,14,drawing,False,False,0,0,0
2047793,1,528888,S. Solari,RF,Racing Club,14.29,-35.15,12.29,-35.35,15,15,drawing,False,False,0,0,0
2047793,1,36728,S. Sosa,DM,Racing Club,-21.27,-7.48,-23.39,-8.15,9,9,drawing,True,True,0,0,0
2047793,1,123094,A. García Basso,LCB,Racing Club,-17.56,22.1,-17.12,23.99,7,7,drawing,True,True,0,0,0
2047793,1,35671,D. Vergara,LF,Racing Club,20.03,12.42,20.81,13.3,13,12,drawing,False,False,0,0,0
2047793,1,28747,E. Almendra,LM,Racing Club,9.69,15.37,11.35,16.83,12,12,drawing,False,False,0,0,0
2047793,1,35564,G. Rojas,LB,Racing Club,23.16,33.75,26.3,33.55,11,11,drawing,True,True,0,0,0
2047793,1,35671,D. Vergara,LF,Racing Club,29.08,17.03,28.75,20.43,17,17,drawing,False,False,0,0,0
2047793,1,35671,D. Vergara,LF,Racing Club,26.12,26.53,26.12,26.53,12,12,drawing,True,True,0,0,0
2047793,1,123094,A. García Basso,LCB,Racing Club,14.5,30.46,14.5,30.46,11,11,drawing,False,False,0,0,0
2047793,1,35564,G. Rojas,LB,Racing Club,29.12,32.38,29.12,32.38,16,16,drawing,True,True,0,0,0
2047793,1,28755,F. Mura,RB,Racing Club,26.95,-3.92,26.95,-3.92,14,14,drawing,True,False,0,0,0
2047793,1,38142,A. Martínez,CF,Racing Club,42.35,7.14,42.35,7.14,18,18,drawing,False,False,0,0,0
2047793,1,28677,N. Colombo,RCB,Racing Club,-15.25,13.07,-18.32,11.89,7,8,drawing,True,True,0,0,0
2047793,1,28755,F. Mura,RB,Racing Club,-10.58,-15.15,-11.57,-16.83,9,9,drawing,False,False,0,0,0
2047793,1,36728,S. Sosa,DM,Racing Club,-3.45,27.18,-4.13,29.04,7,7,drawing,False,False,0,0,0
2047793,1,123094,A. García Basso,LCB,Racing Club,-14.54,17.85,-15.21,16.28,7,7,drawing,True,True,0,0,0
2047793,1,36728,S. Sosa,DM,Racing Club,-5.04,30.49,-6.5,30.01,6,6,drawing,False,False,0,0,0
2047793,1,28677,N. Colombo,RCB,Racing Club,-16.24,-0.34,-19.25,-6.2,8,9,drawing,True,True,0,0,0
2047793,1,528888,S. Solari,RF,Racing Club,13.76,-34.92,6.76,-34.53,15,15,drawing,False,False,0,0,0
2047793,1,28755,F. Mura,RB,Racing Club,4.18,-11.35,2.74,-10.09,14,14,drawing,False,False,0,0,0
2047793,1,36722,F. Cambeses,GK,Racing Club,-31.41,-0.39,-31.45,-0.37,3,3,drawing,True,True,0,0,0
2047793,1,123094,A. García Basso,LCB,Racing Club,-22.49,8.24,-22.49,8.24,8,8,drawing,True,True,0,0,0
2047793,1,28677,N. Colombo,RCB,Racing Club,-17.42,-22.01,-17.36,-21.12,10,10,drawing,True,True,0,0,0
2047793,1,528888,S. Solari,RF,Racing Club,9.2,-34.16,9.2,-34.16,15,15,drawing,False,False,0,0,0
2047793,1,528888,S. Solari,RF,Racing Club,7.82,-34.54,0.11,-34.34,15,10,drawing,False,False,0,0,0
2047793,1,28755,F. Mura,RB,Racing Club,5.1,-15.38,4.61,-18.1,14,14,drawing,False,False,0,0,0
2047793,1,26252,J. Nardoni,RM,Racing Club,17.33,-18.68,17.09,-18.03,14,14,drawing,True,True,0,0,0
2047793,1,28755,F. Mura,RB,Racing Club,14.05,-29.19,14.05,-29.19,15,15,drawing,True,False,0,0,0
2047793,1,36728,S. Sosa,DM,Racing Club,3.42,-11.99,3.42,-11.99,14,14,drawing,False,False,0,0,0
2047793,1,4110,G. Carrillo,CF,Estudiantes,-4.89,10.51,-4.89,10.51,8,8,drawing,False,False,0,0,0
2047793,1,36739,C. Medina,LM,Estudiantes,3.18,21.55,3.18,21.55,12,12,drawing,True,True,0,0,0
2047793,1,13084,S. Ascacíbar,RM,Estudiantes,-12.51,4.04,-9.46,4.21,8,8,drawing,False,False,0,0,0
2047793,1,4110,G. Carrillo,CF,Estudiantes,-6.82,16.19,-3.65,17.36,7,7,drawing,False,False,0,0,0
2047793,1,25949,E. Cetré,LW,Estudiantes,0.07,31.36,8.54,31.97,6,11,drawing,True,True,0,0,0
2047793,1,36739,C. Medina,LM,Estudiantes,6.15,26.35,18.33,26.95,12,12,drawing,False,False,0,0,0
2047793,1,58765,T. Palacios,RW,Estudiantes,14.62,-3.77,42.84,1.32,14,18,drawing,False,False,0,0,0
2047793,1,13084,S. Ascacíbar,RM,Estudiantes,11.24,3.65,40.9,7.15,13,18,drawing,False,False,0,0,0
2047793,1,528888,S. Solari,RF,Racing Club,-40.18,-17.77,-40.22,-18.31,4,4,drawing,False,False,0,0,0
2047793,1,28755,F. Mura,RB,Racing Club,-26.64,-14.09,-28.0,-20.34,4,5,drawing,False,False,0,0,0
2047793,1,38142,A. Martínez,CF,Racing Club,-5.4,-8.26,-10.6,-14.43,9,9,drawing,True,False,0,0,0
2047793,1,28677,N. Colombo,RCB,Racing Club,-33.46,-17.38,-34.16,-16.58,4,4,drawing,False,False,0,0,0
2047793,1,13084,S. Ascacíbar,RM,Estudiantes,17.65,18.21,17.65,18.21,12,12,drawing,False,False,0,0,0
2047793,1,28615,E. Piovi,DM,Estudiantes,4.85,20.25,4.85,20.25,12,12,drawing,True,True,0,0,0
2047793,1,38610,S. Arzamendia,LB,Estudiantes,-1.32,23.94,-1.32,23.94,7,7,drawing,False,False,0,0,0
2047793,1,131530,S. Núñez,RCB,Estudiantes,-7.93,6.66,-7.93,6.66,8,8,drawing,False,False,0,0,0
2047793,1,131530,S. Núñez,RCB,Estudiantes,-10.83,5.7,-11.86,5.08,8,8,drawing,False,False,0,0,0
2047793,1,13084,S. Ascacíbar,RM,Estudiantes,13.22,15.87,9.91,13.75,12,12,drawing,False,False,0,0,0
2047793,1,34536,L. González Pírez,LCB,Estudiantes,-8.79,18.89,-9.78,18.89,7,7,drawing,False,False,0,0,0
2047793,1,38610,S. Arzamendia,LB,Estudiantes,-0.33,25.95,1.34,26.58,7,12,drawing,False,False,0,0,0
2047793,1,26252,J. Nardoni,RM,Racing Club,-10.63,-11.47,-10.63,-11.47,9,9,drawing,False,False,0,0,0
2047793,1,28755,F. Mura,RB,Racing Club,-6.66,-22.78,-6.66,-22.78,10,10,drawing,True,True,0,0,0
2047793,1,38142,A. Martínez,CF,Racing Club,-2.39,-24.57,-2.58,-25.53,10,10,drawing,False,False,0,0,0
2047793,1,528888,S. Solari,RF,Racing Club,-16.25,-22.57,-15.55,-22.27,10,10,drawing,False,False,0,0,0
2047793,1,26252,J. Nardoni,RM,Racing Club,-6.43,-10.69,-0.28,-7.74,9,9,drawing,False,False,0,0,0
2047793,1,36728,S. Sosa,DM,Racing Club,-18.49,-8.64,-13.55,-8.25,9,9,drawing,False,False,0,0,0
