match_id,period,player_name,player_targeted_name,player_position,player_targeted_position,team_shortname,x_start,y_start,start_zone,x_end,y_end,end_zone,game_state,pase_completado,pase_peligroso,pase_primera,pase_cabeza,pase_alto,pase_corto,pase_medio,pase_largo,pase_adelante,pase_atras,pase_lados,pase_dificil,pase_rompe_primera_linea,pase_rompe_segunda_linea,pase_rompe_ultima_linea,pase_area,packing,player_targeted_xthreat,player_targeted_xpass_completion
2047793,1,J. Nardoni,F. Mura,RM,RB,Racing Club,15.54,4.66,13,11.56,-0.03,13,drawing,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1.0,0.006,0.766
2047793,1,S. Arzamendia,G. Carrillo,LB,CF,Estudiantes,-38.06,26.55,2,-39.25,33.29,1,drawing,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0,0.0014,0.6737
2047793,1,G. Carrillo,E. Cetré,CF,LW,Estudiantes,-14.64,21.44,7,-14.64,21.44,7,drawing,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,-0.0,0.0079,0.4111
2047793,1,E. Cetré,T. Palacios,LW,RW,Estudiantes,-5.77,28.77,7,-5.77,28.77,7,drawing,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,-0.0,0.0179,0.8102
2047793,1,T. Palacios,G. Carrillo,RW,CF,Estudiantes,-6.29,16.82,7,-6.29,16.82,7,drawing,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.0,0.0031,0.8968
2047793,1,G. Carrillo,S. Núñez,CF,RCB,Estudiantes,-11.24,14.22,7,-12.8,10.9,8,drawing,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.0,0.0002,0.9964
2047793,1,S. Núñez,R. Gómez,RCB,RB,Estudiantes,-24.91,-0.77,8,-23.3,-1.33,8,drawing,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,-0.0,0.0007,0.974
2047793,1,R. Gómez,C. Medina,RB,LM,Estudiantes,-3.31,-23.95,10,3.79,-30.68,15,drawing,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1.0,0.0045,0.9751
2047793,1,C. Medina,E. Piovi,LM,DM,Estudiantes,6.73,-20.73,15,2.61,-18.24,14,drawing,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.0,0.0039,0.9927
2047793,1,E. Piovi,C. Medina,DM,LM,Estudiantes,2.39,-8.79,14,2.39,-8.79,14,drawing,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,-0.0,0.0019,0.9971
2047793,1,C. Medina,L. González Pírez,LM,LCB,Estudiantes,1.1,-14.6,14,1.98,-14.57,14,drawing,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1.0,0.0004,0.9991
2047793,1,L. González Pírez,S. Arzamendia,LCB,LB,Estudiantes,-10.79,-0.13,8,-10.01,1.5,8,drawing,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.0,0.0005,0.9991
2047793,1,S. Arzamendia,L. González Pírez,LB,LCB,Estudiantes,-10.86,17.09,7,-10.0,12.62,8,drawing,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-1.0,0.0001,0.9979
2047793,1,L. González Pírez,R. Gómez,LCB,RB,Estudiantes,-20.45,5.41,8,-23.23,3.31,8,drawing,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,-0.0,0.0013,0.8013
2047793,1,R. Gómez,S. Ascacíbar,RB,RM,Estudiantes,3.49,-29.3,15,14.66,-26.88,15,drawing,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-0.0,0.0046,0.9733
2047793,1,S. Ascacíbar,G. Carrillo,RM,CF,Estudiantes,13.27,-19.07,14,14.72,-17.54,14,drawing,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,-0.0,0.0099,0.9714
2047793,1,G. Carrillo,S. Ascacíbar,CF,RM,Estudiantes,23.44,-8.11,14,23.44,-8.11,14,drawing,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.0,0.0081,0.9614
2047793,1,N. Colombo,A. García Basso,RCB,LCB,Racing Club,-18.82,-10.99,9,-15.41,-9.16,9,drawing,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.0,0.0001,0.999
2047793,1,A. García Basso,N. Colombo,LCB,RCB,Racing Club,-13.65,14.05,7,-13.46,13.29,7,drawing,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.0,0.0004,0.9993
2047793,1,N. Colombo,D. Vergara,RCB,LF,Racing Club,-11.89,-10.58,9,-3.81,-13.6,9,drawing,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,-0.0,0.0114,0.5932
2047793,1,L. González Pírez,S. Arzamendia,LCB,LB,Estudiantes,-15.43,0.75,8,-15.7,2.35,8,drawing,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0,0.0001,0.9979
2047793,1,S. Arzamendia,C. Medina,LB,LM,Estudiantes,-17.57,26.16,7,-17.57,26.16,7,drawing,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,-0.0,0.0005,0.9737
2047793,1,C. Medina,T. Palacios,LM,RW,Estudiantes,-3.69,32.16,6,-7.05,21.42,7,drawing,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,-0.0,0.0038,0.538
2047793,1,S. Sosa,D. Vergara,DM,LF,Racing Club,-38.1,27.9,2,-42.27,31.12,1,drawing,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-0.0,0.0002,0.5601
2047793,1,R. Gómez,T. Palacios,RB,RW,Estudiantes,33.39,-30.79,20,33.39,-30.79,20,drawing,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,-0.0,0.0037,0.5171
2047793,1,S. Ascacíbar,T. Palacios,RM,RW,Estudiantes,33.72,-27.54,20,33.33,-28.8,20,drawing,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-0.0,0.0131,0.4901
2047793,1,T. Palacios,G. Carrillo,RW,CF,Estudiantes,37.25,-23.26,20,35.93,-20.66,20,drawing,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.0,0.0193,0.6768
2047793,1,G. Carrillo,T. Palacios,CF,RW,Estudiantes,32.97,-11.58,19,32.97,-11.58,19,drawing,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.0,0.0441,0.4942
2047793,1,A. García Basso,J. Nardoni,LCB,RM,Racing Club,-38.69,18.22,2,-27.13,19.2,2,drawing,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.0,0.0002,0.9957
2047793,1,J. Nardoni,N. Colombo,RM,RCB,Racing Club,-17.19,-7.6,9,-10.27,-11.53,9,drawing,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.0,0.0002,0.9981
2047793,1,N. Colombo,F. Cambeses,RCB,GK,Racing Club,-10.29,-24.21,10,-10.29,-24.21,10,drawing,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,-0.0,0.0,0.9976
2047793,1,F. Cambeses,A. García Basso,GK,LCB,Racing Club,-43.21,-15.19,4,-41.92,-14.78,4,drawing,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.0,0.0,0.9993
2047793,1,A. García Basso,E. Almendra,LCB,LM,Racing Club,-30.07,9.84,3,-28.87,10.55,3,drawing,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.0,0.0003,0.9982
2047793,1,E. Almendra,A. García Basso,LM,LCB,Racing Club,-13.41,22.04,7,-13.41,22.04,7,drawing,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,-0.0,0.0001,0.9992
2047793,1,A. García Basso,N. Colombo,LCB,RCB,Racing Club,-27.69,14.28,2,-27.95,12.57,3,drawing,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.0,0.0,0.9993
2047793,1,N. Colombo,A. García Basso,RCB,LCB,Racing Club,-21.73,-17.78,9,-13.84,-21.65,10,drawing,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.0,0.0001,0.9986
2047793,1,A. García Basso,E. Almendra,LCB,LM,Racing Club,-17.49,4.48,8,-16.95,7.31,8,drawing,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.0,0.0004,0.9992
2047793,1,E. Almendra,G. Rojas,LM,LB,Racing Club,-7.69,21.41,7,-3.16,20.04,7,drawing,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,-0.0,0.0087,0.4904
2047793,1,T. Palacios,S. Ascacíbar,RW,RM,Estudiantes,-23.05,-22.31,10,-23.05,-22.31,10,drawing,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.0,,
2047793,1,A. García Basso,N. Colombo,LCB,RCB,Racing Club,5.78,27.75,12,4.96,24.38,12,drawing,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0,0.0009,0.9988
2047793,1,N. Colombo,E. Almendra,RCB,LM,Racing Club,0.2,0.13,8,0.97,-0.56,8,drawing,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.0,0.0018,0.9951
2047793,1,E. Almendra,N. Colombo,LM,RCB,Racing Club,7.04,25.32,12,4.95,25.48,12,drawing,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,-1.0,0.0007,0.9869
2047793,1,N. Colombo,S. Solari,RCB,RF,Racing Club,-5.76,-13.35,9,1.7,-16.19,14,drawing,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,-1.0,0.046,0.4739
2047793,1,S. Núñez,L. González Pírez,RCB,LCB,Estudiantes,-40.0,0.02,3,-40.0,0.02,3,drawing,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.0,,
2047793,1,J. Nardoni,F. Mura,RM,RB,Racing Club,26.99,-14.15,14,29.44,-14.54,19,drawing,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.0,0.0069,0.8712
2047793,1,F. Mura,D. Vergara,RB,LF,Racing Club,35.06,-23.21,20,38.88,-27.84,20,drawing,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1.0,0.0971,0.4986
2047793,1,S. Núñez,G. Carrillo,RCB,CF,Estudiantes,-37.47,-15.87,4,-22.65,-18.94,9,drawing,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,-1.0,0.003,0.6643
2047793,1,J. Nardoni,F. Mura,RM,RB,Racing Club,-3.31,-1.71,8,-3.31,-1.71,8,drawing,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0,,
2047793,1,F. Mura,F. Cambeses,RB,GK,Racing Club,-33.79,-23.92,5,-33.79,-23.92,5,drawing,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,-0.0,0.0,0.9937
2047793,1,F. Cambeses,S. Solari,GK,RF,Racing Club,-45.31,-8.02,4,-45.31,-8.02,4,drawing,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,-0.0,0.0009,0.6177
2047793,1,S. Arzamendia,E. Piovi,LB,DM,Estudiantes,-3.77,19.01,7,-5.94,22.88,7,drawing,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0,0.0016,0.9911
2047793,1,E. Piovi,T. Palacios,DM,RW,Estudiantes,-4.02,16.25,7,0.26,11.16,8,drawing,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.0,0.0094,0.6553
2047793,1,G. Rojas,S. Sosa,LB,DM,Racing Club,-27.02,16.02,2,-27.02,16.02,2,drawing,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.0,,
2047793,1,S. Ascacíbar,T. Palacios,RM,RW,Estudiantes,19.26,-8.55,14,19.26,-8.55,14,drawing,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0,,
2047793,1,G. Rojas,S. Sosa,LB,DM,Racing Club,-34.29,20.01,2,-34.29,20.01,2,drawing,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.0,,
2047793,1,S. Sosa,G. Rojas,DM,LB,Racing Club,-23.23,22.58,7,-22.15,28.57,7,drawing,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.0,0.0001,0.995
2047793,1,G. Rojas,S. Sosa,LB,DM,Racing Club,-37.65,27.98,2,-37.83,29.27,1,drawing,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.0,0.0001,0.7611
2047793,1,A. García Basso,A. Martínez,LCB,CF,Racing Club,-39.83,26.89,2,-39.83,26.89,2,drawing,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,-0.0,0.0011,0.6297
2047793,1,S. Núñez,C. Medina,RCB,LM,Estudiantes,-3.61,-24.89,10,-3.61,-24.89,10,drawing,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.0,,
2047793,1,T. Palacios,G. Carrillo,RW,CF,Estudiantes,8.76,-19.54,15,31.73,-13.75,19,drawing,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.0,0.0206,0.9207
2047793,1,G. Carrillo,T. Palacios,CF,RW,Estudiantes,37.19,-20.21,20,37.19,-20.21,20,drawing,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,-0.0,0.0312,0.283
2047793,1,G. Carrillo,C. Medina,CF,LM,Estudiantes,43.05,-24.09,20,37.24,-30.99,20,drawing,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,0.0061,0.8186
2047793,1,C. Medina,T. Palacios,LM,RW,Estudiantes,35.64,-23.09,20,33.43,-20.15,20,drawing,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,-0.0,0.0202,0.4902
2047793,1,A. García Basso,N. Colombo,LCB,RCB,Racing Club,-36.65,16.07,2,-29.57,21.34,2,drawing,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0,0.0001,0.9975
2047793,1,N. Colombo,E. Almendra,RCB,LM,Racing Club,-32.4,-1.6,3,-34.89,1.72,3,drawing,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,-0.0,0.0007,0.5498
2047793,1,S. Ascacíbar,T. Palacios,RM,RW,Estudiantes,12.9,-17.29,14,12.9,-17.29,14,drawing,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.0,,
2047793,1,S. Arzamendia,E. Cetré,LB,LW,Estudiantes,-14.55,-11.43,9,-14.48,-9.49,9,drawing,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,-0.0,0.0065,0.5282
2047793,1,F. Mura,S. Solari,RB,RF,Racing Club,-15.53,-9.3,9,-22.39,-20.11,10,drawing,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-0.0,0.0022,0.4554
2047793,1,C. Medina,S. Núñez,LM,RCB,Estudiantes,7.55,27.56,12,3.66,24.96,12,drawing,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0004,0.9974
2047793,1,S. Núñez,T. Palacios,RCB,RW,Estudiantes,-14.4,6.71,8,-12.96,2.15,8,drawing,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.0,0.0011,0.9807
2047793,1,T. Palacios,C. Medina,RW,LM,Estudiantes,6.23,-33.29,15,7.01,-22.73,15,drawing,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2.0,0.0024,0.8745
2047793,1,C. Medina,T. Palacios,LM,RW,Estudiantes,4.18,-2.58,13,4.18,-2.58,13,drawing,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,-0.0,0.0075,0.9575
2047793,1,T. Palacios,C. Medina,RW,LM,Estudiantes,7.68,-10.66,14,7.68,-10.66,14,drawing,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.0,0.0025,0.9668
2047793,1,C. Medina,S. Arzamendia,LM,LB,Estudiantes,2.26,-0.41,13,-0.12,11.94,8,drawing,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.0,0.0008,0.9969
2047793,1,S. Arzamendia,E. Cetré,LB,LW,Estudiantes,-6.32,22.69,7,-6.65,23.49,7,drawing,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,-0.0,0.0033,0.6211
2047793,1,A. García Basso,N. Colombo,LCB,RCB,Racing Club,-31.07,10.7,3,-22.34,13.53,7,drawing,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.0,0.0,0.9994
2047793,1,N. Colombo,F. Cambeses,RCB,GK,Racing Club,-22.46,-14.95,9,-12.14,-16.6,9,drawing,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.0,0.0,0.9979
2047793,1,F. Cambeses,A. García Basso,GK,LCB,Racing Club,-33.2,-0.61,3,-32.63,0.07,3,drawing,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.0,0.0,0.9982
2047793,1,A. García Basso,F. Cambeses,LCB,GK,Racing Club,-18.47,15.78,7,-17.33,15.06,7,drawing,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.0,0.0,0.9993
2047793,1,F. Cambeses,N. Colombo,GK,RCB,Racing Club,-32.09,1.72,3,-32.09,1.72,3,drawing,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.0,0.0,0.9983
2047793,1,N. Colombo,A. García Basso,RCB,LCB,Racing Club,-18.89,-17.91,9,-16.22,-17.73,9,drawing,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.0,0.0001,0.9987
2047793,1,A. García Basso,E. Almendra,LCB,LM,Racing Club,-16.06,10.12,8,-15.76,11.08,8,drawing,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.0,0.0003,0.999
2047793,1,E. Almendra,D. Vergara,LM,LF,Racing Club,-6.67,25.14,7,-5.8,24.82,7,drawing,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,-1.0,0.0046,0.8226
2047793,1,E. Almendra,F. Cambeses,LM,GK,Racing Club,0.22,32.08,6,-5.95,28.69,7,drawing,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0.9977
2047793,1,F. Cambeses,N. Colombo,GK,RCB,Racing Club,-33.33,6.75,3,-32.86,4.82,3,drawing,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-0.0,0.0,0.9972
2047793,1,N. Colombo,F. Cambeses,RCB,GK,Racing Club,-22.57,-21.29,10,-17.47,-18.27,9,drawing,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.0,0.0,0.9996
2047793,1,F. Cambeses,F. Mura,GK,RB,Racing Club,-34.23,-0.48,3,-33.33,-0.51,3,drawing,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,-0.0,0.0028,0.6669
2047793,1,A. García Basso,D. Vergara,LCB,LF,Racing Club,-5.2,-16.71,9,-5.19,-9.48,9,drawing,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2.0,0.0061,0.7693
2047793,1,S. Núñez,G. Carrillo,RCB,CF,Estudiantes,-31.84,-21.31,5,-26.56,-22.85,5,drawing,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,-1.0,0.0031,0.5582
2047793,1,N. Colombo,E. Almendra,RCB,LM,Racing Club,-19.7,6.8,8,-19.7,6.8,8,drawing,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0,,
2047793,1,C. Medina,S. Arzamendia,LM,LB,Estudiantes,-1.48,1.36,8,-1.48,1.36,8,drawing,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.0,,
2047793,1,S. Arzamendia,L. González Pírez,LB,LCB,Estudiantes,-11.73,13.59,7,-12.59,14.88,7,drawing,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.0,0.0004,0.9944
2047793,1,L. González Pírez,F. Muslera,LCB,GK,Estudiantes,-21.23,8.32,8,-23.11,10.15,8,drawing,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-0.0,0.0,0.9993
2047793,1,F. Muslera,S. Núñez,GK,RCB,Estudiantes,-39.32,-1.77,3,-38.43,-2.61,3,drawing,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.0,0.0001,0.9991
2047793,1,S. Núñez,F. Muslera,RCB,GK,Estudiantes,-32.38,-12.86,4,-32.27,-13.26,4,drawing,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.0,0.0,0.9995
2047793,1,F. Muslera,R. Gómez,GK,RB,Estudiantes,-38.68,-1.55,3,-38.15,-2.29,3,drawing,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.0,0.0003,0.8342
2047793,1,D. Vergara,A. García Basso,LF,LCB,Racing Club,14.35,29.0,12,-0.64,17.29,7,drawing,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0,0.0004,0.995
2047793,1,A. García Basso,N. Colombo,LCB,RCB,Racing Club,-14.28,19.03,7,-14.68,17.62,7,drawing,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.0,0.0001,0.9991
2047793,1,N. Colombo,S. Sosa,RCB,DM,Racing Club,-17.48,-11.82,9,-16.7,-11.22,9,drawing,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.0,0.0001,0.9992
2047793,1,S. Sosa,A. García Basso,DM,LCB,Racing Club,-14.15,8.71,8,-14.01,8.92,8,drawing,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.0,0.0002,0.9989
2047793,1,A. García Basso,N. Colombo,LCB,RCB,Racing Club,-7.34,22.68,7,-5.2,22.76,7,drawing,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-1.0,0.0003,0.9944
2047793,1,N. Colombo,S. Solari,RCB,RF,Racing Club,-7.17,-11.4,9,1.24,-16.9,14,drawing,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,-0.0,0.0121,0.4161
2047793,1,S. Arzamendia,E. Cetré,LB,LW,Estudiantes,-24.51,19.61,7,-24.51,19.61,7,drawing,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.0,,
2047793,1,F. Mura,A. Martínez,RB,CF,Racing Club,17.25,-25.06,15,17.25,-25.06,15,drawing,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.0,0.0048,0.9057
2047793,1,A. Martínez,S. Solari,CF,RF,Racing Club,25.78,-15.11,14,25.78,-15.11,14,drawing,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.0,0.0063,0.7973
2047793,1,S. Arzamendia,E. Cetré,LB,LW,Estudiantes,-30.44,21.85,2,-30.44,21.85,2,drawing,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.0,,
2047793,1,E. Cetré,E. Piovi,LW,DM,Estudiantes,-18.12,21.94,7,-18.12,21.94,7,drawing,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,-0.0,0.0008,0.6452
2047793,1,E. Piovi,C. Medina,DM,LM,Estudiantes,-25.42,16.88,2,-25.42,16.88,2,drawing,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,-0.0,0.0026,0.4791
2047793,1,S. Sosa,A. Martínez,DM,CF,Racing Club,-6.97,-23.52,10,-6.97,-23.52,10,drawing,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0,,
2047793,1,S. Núñez,G. Carrillo,RCB,CF,Estudiantes,-18.77,4.48,8,-18.77,4.48,8,drawing,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.0,,
2047793,1,C. Medina,E. Cetré,LM,LW,Estudiantes,-3.53,9.64,8,26.9,18.78,12,drawing,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.0,0.0307,0.7796
2047793,1,E. Cetré,T. Palacios,LW,RW,Estudiantes,39.24,19.33,17,44.25,17.2,17,drawing,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,-0.0,0.1816,0.3741
2047793,1,J. Nardoni,E. Almendra,RM,LM,Racing Club,-31.32,-26.29,5,-27.42,-26.0,5,drawing,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.0,0.0004,0.7744
2047793,1,E. Almendra,D. Vergara,LM,LF,Racing Club,-16.48,0.91,8,-10.81,7.41,8,drawing,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.0,0.0034,0.9741
2047793,1,F. Muslera,S. Núñez,GK,RCB,Estudiantes,-39.58,-3.59,4,-39.58,-3.59,4,drawing,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0,,
2047793,1,S. Núñez,E. Piovi,RCB,DM,Estudiantes,-34.98,-14.8,4,-34.3,-13.15,4,drawing,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.0,0.0002,0.982
2047793,1,R. Gómez,T. Palacios,RB,RW,Estudiantes,-10.2,-26.81,10,1.17,-14.71,14,drawing,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0029,0.9798
2047793,1,S. Ascacíbar,R. Gómez,RM,RB,Estudiantes,10.78,-22.05,15,10.78,-22.05,15,drawing,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0,0.0013,0.9131
2047793,1,R. Gómez,T. Palacios,RB,RW,Estudiantes,1.34,-22.61,15,1.95,-22.94,15,drawing,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,-0.0,0.0079,0.4326
2047793,1,S. Ascacíbar,T. Palacios,RM,RW,Estudiantes,31.63,-25.65,20,34.49,-26.54,20,drawing,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-0.0,0.0097,0.6151
2047793,1,R. Gómez,C. Medina,RB,LM,Estudiantes,22.72,-21.71,15,22.72,-21.71,15,drawing,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,-0.0,0.0204,0.3172
2047793,1,S. Sosa,D. Vergara,DM,LF,Racing Club,-39.82,9.8,3,-39.82,9.8,3,drawing,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.0,,
2047793,1,T. Palacios,E. Piovi,RW,DM,Estudiantes,27.71,-20.02,20,26.1,-20.69,15,drawing,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0,0.0054,0.9865
2047793,1,E. Piovi,R. Gómez,DM,RB,Estudiantes,17.93,-15.07,14,17.93,-15.07,14,drawing,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.0,0.0036,0.9822
2047793,1,R. Gómez,C. Medina,RB,LM,Estudiantes,28.72,-32.21,20,43.04,-31.34,20,drawing,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,-6.0,0.0306,0.2526
2047793,1,G. Rojas,D. Vergara,LB,LF,Racing Club,-42.43,19.89,2,-45.72,22.12,2,drawing,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0,0.0002,0.9672
2047793,1,D. Vergara,A. Martínez,LF,CF,Racing Club,-31.92,33.04,1,-29.34,31.96,1,drawing,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1.0,0.0015,0.8629
2047793,1,S. Sosa,N. Colombo,DM,RCB,Racing Club,-20.63,19.95,7,-23.54,17.6,7,drawing,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0,0.0,0.9971
2047793,1,N. Colombo,A. García Basso,RCB,LCB,Racing Club,-21.62,-15.62,9,-16.33,-16.38,9,drawing,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.0,0.0,0.9941
2047793,1,A. García Basso,F. Cambeses,LCB,GK,Racing Club,-18.78,13.79,7,-13.73,16.91,7,drawing,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-0.0,0.0,0.9993
