match_id,period,player_id,player_name,player_position,team_shortname,x_start,y_start,x_end,y_end,start_zone,end_zone,game_state,ruptura_sin_opcion,intento_pared,desmarque_dentro_fuera,desmarque_fuera_dentro,desmarque_por_delante,desmarque_profundidad,desmarque_profundidad_completado,desmarque_profundidad_centro,desmarque_profundidad_centro_completado,desmarque_profundidad_fuera,desmarque_profundidad_fuera_completado
2047793,2,36679,E. Meza,RB,Estudiantes,10.18,-21.36,27.89,-28.11,15,20,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,947642,J. Tobio Burgos,RW,Estudiantes,26.94,-12.33,30.97,-9.18,14,19,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,35612,G. Benedetti,LB,Estudiantes,23.3,6.77,8.54,-2.12,13,13,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,38992,G. Martirena,RWB,Racing Club,-9.31,-6.93,1.46,-10.82,9,14,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,38142,A. Martínez,CF,Racing Club,8.84,28.32,14.84,25.04,12,12,drawing,0,0,0,0,0,1,0,0,0,1,0
2047793,2,13084,S. Ascacíbar,RM,Estudiantes,-10.48,-2.45,-10.85,6.4,8,8,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,25949,E. Cetré,LW,Estudiantes,4.54,8.44,3.12,11.61,13,13,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,35612,G. Benedetti,LB,Estudiantes,-9.88,15.66,14.53,24.8,7,12,drawing,0,1,1,0,0,0,0,0,0,0,0
2047793,2,35612,G. Benedetti,LB,Estudiantes,15.16,25.1,24.03,27.59,12,12,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,25949,E. Cetré,LW,Estudiantes,14.71,13.69,23.93,11.37,12,13,drawing,0,1,0,0,0,0,0,0,0,0,0
2047793,2,36516,T. Conechny,RF,Racing Club,-33.38,6.6,0.54,3.74,3,8,drawing,0,0,0,0,0,1,0,1,0,0,0
2047793,2,38142,A. Martínez,CF,Racing Club,-44.17,0.45,-24.12,-2.06,3,8,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,38992,G. Martirena,RWB,Racing Club,-47.77,-3.46,-24.42,-19.97,4,10,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,34536,L. González Pírez,LCB,Estudiantes,7.87,1.8,-4.76,2.39,13,8,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,13084,S. Ascacíbar,RM,Estudiantes,2.61,0.44,-12.4,-2.87,13,8,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,36679,E. Meza,RB,Estudiantes,-28.0,-10.57,-23.58,-14.22,4,9,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,3,25949,E. Cetré,LW,Estudiantes,7.51,25.78,18.31,25.89,12,12,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,3,16289,L. Alario,CF,Estudiantes,5.99,0.94,15.99,2.68,13,13,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,3,26252,J. Nardoni,RM,Racing Club,22.24,-1.46,24.99,-8.49,13,14,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,3,36516,T. Conechny,RF,Racing Club,20.45,11.46,25.28,7.32,13,13,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,3,26252,J. Nardoni,RM,Racing Club,25.34,-9.01,30.84,-13.15,14,19,drawing,0,1,1,0,0,0,0,0,0,0,0
2047793,3,36516,T. Conechny,RF,Racing Club,24.28,3.69,21.3,-3.45,13,14,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,3,4110,G. Carrillo,CF,Estudiantes,10.55,20.06,6.55,21.97,12,12,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,3,25949,E. Cetré,LW,Estudiantes,22.22,31.88,27.02,32.63,11,11,drawing,0,0,0,0,0,1,1,0,0,1,1
2047793,3,5441,J. Sosa,LM,Estudiantes,15.99,29.24,33.46,12.58,11,18,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,3,16289,L. Alario,CF,Estudiantes,22.78,13.23,47.14,6.09,12,18,drawing,0,0,1,0,0,1,0,1,0,0,0
2047793,3,947642,J. Tobio Burgos,RW,Estudiantes,20.64,3.21,40.74,1.74,13,18,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,3,36679,E. Meza,RB,Estudiantes,14.03,-13.75,40.1,-24.53,14,20,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,3,5441,J. Sosa,LM,Estudiantes,34.23,1.45,32.45,-2.23,18,18,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,3,4110,G. Carrillo,CF,Estudiantes,36.16,6.81,44.3,11.26,18,18,drawing,0,0,1,0,1,0,0,0,0,0,0
2047793,3,35612,G. Benedetti,LB,Estudiantes,-12.6,15.06,-12.71,20.17,7,7,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,3,947642,J. Tobio Burgos,RW,Estudiantes,8.41,-2.72,15.91,21.14,13,12,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,3,5441,J. Sosa,LM,Estudiantes,5.66,-3.17,8.01,6.5,14,13,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,3,25949,E. Cetré,LW,Estudiantes,13.39,30.7,21.24,29.56,11,11,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,3,947642,J. Tobio Burgos,RW,Estudiantes,16.09,15.8,21.15,15.54,12,12,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,3,947642,J. Tobio Burgos,RW,Estudiantes,32.36,18.74,35.22,22.1,17,17,drawing,0,0,1,0,0,0,0,0,0,0,0
2047793,3,4110,G. Carrillo,CF,Estudiantes,32.06,-5.67,37.43,-0.87,19,18,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,3,38142,A. Martínez,CF,Racing Club,18.52,-3.47,23.64,-11.46,14,14,drawing,1,0,0,0,0,1,0,1,0,0,0
2047793,3,26252,J. Nardoni,RM,Racing Club,12.02,-21.47,17.28,-22.02,15,15,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,3,13084,S. Ascacíbar,RM,Estudiantes,-6.33,2.89,-7.24,-5.28,8,9,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,3,947642,J. Tobio Burgos,RW,Estudiantes,4.5,-13.07,6.83,-15.8,14,14,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,3,5441,J. Sosa,LM,Estudiantes,6.28,6.61,17.77,-18.67,13,14,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,3,36679,E. Meza,RB,Estudiantes,-4.28,-29.12,25.65,-27.38,10,15,drawing,1,0,0,0,0,1,0,0,0,1,0
2047793,3,947642,J. Tobio Burgos,RW,Estudiantes,12.45,-22.29,14.01,-24.87,15,15,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,3,947642,J. Tobio Burgos,RW,Estudiantes,19.46,-23.59,20.8,-20.79,15,15,drawing,0,0,0,1,0,0,0,0,0,0,0
2047793,3,36679,E. Meza,RB,Estudiantes,15.93,-27.57,26.8,-23.72,15,15,drawing,1,0,0,0,0,0,0,0,0,0,0
2047793,3,852686,A. Fernández,LM,Racing Club,-25.79,23.54,-17.85,29.84,2,6,drawing,0,0,1,0,0,0,0,0,0,0,0
2047793,3,26252,J. Nardoni,RM,Racing Club,9.59,-0.07,18.91,-3.86,13,14,drawing,1,0,1,0,0,1,0,1,0,0,0
2047793,3,38992,G. Martirena,RWB,Racing Club,-0.26,-13.11,20.99,-13.84,9,14,drawing,0,0,1,0,1,0,0,0,0,0,0
2047793,3,26252,J. Nardoni,RM,Racing Club,19.54,-4.09,30.72,-8.2,14,19,drawing,1,0,0,1,0,1,0,1,0,0,0
2047793,3,38142,A. Martínez,CF,Racing Club,14.76,14.13,38.02,4.7,12,18,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,3,5441,J. Sosa,LM,Estudiantes,-41.53,-14.59,-40.59,-18.79,4,4,drawing,0,0,0,0,1,0,0,0,0,0,0
2047793,3,5441,J. Sosa,LM,Estudiantes,-38.4,-30.21,-30.29,-31.57,5,5,drawing,0,1,0,0,1,0,0,0,0,0,0
2047793,3,13084,S. Ascacíbar,RM,Estudiantes,-29.02,-18.22,-25.15,-18.04,4,9,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,3,16289,L. Alario,CF,Estudiantes,-4.98,-19.04,-0.62,-19.09,9,9,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,3,35612,G. Benedetti,LB,Estudiantes,-26.71,15.97,-17.49,19.93,2,7,drawing,0,1,0,0,1,0,0,0,0,0,0
2047793,3,16289,L. Alario,CF,Estudiantes,20.34,6.77,26.19,9.36,13,13,drawing,1,0,0,0,0,1,0,1,0,0,0
2047793,3,4110,G. Carrillo,CF,Estudiantes,22.0,7.3,22.43,15.99,13,12,drawing,0,0,0,0,0,1,1,1,1,0,0
2047793,3,35612,G. Benedetti,LB,Estudiantes,11.6,23.41,39.22,32.65,12,16,drawing,0,0,0,0,1,0,0,0,0,0,0
2047793,3,25949,E. Cetré,LW,Estudiantes,29.3,20.92,35.45,21.58,17,17,drawing,0,0,1,0,0,1,0,0,0,1,0
2047793,3,947642,J. Tobio Burgos,RW,Estudiantes,31.26,10.9,37.79,10.27,18,18,drawing,1,0,1,0,0,1,0,1,0,0,0
2047793,3,4110,G. Carrillo,CF,Estudiantes,27.3,21.21,28.77,15.84,12,17,drawing,0,0,0,1,0,0,0,0,0,0,0
2047793,3,852686,A. Fernández,LM,Racing Club,5.42,21.52,2.5,22.62,12,12,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,3,36516,T. Conechny,RF,Racing Club,-9.01,32.98,16.27,20.82,6,12,drawing,0,0,0,1,0,0,0,0,0,0,0
2047793,3,38142,A. Martínez,CF,Racing Club,31.07,6.48,35.66,-1.0,18,18,drawing,1,0,0,0,0,1,0,1,0,0,0
2047793,3,38992,G. Martirena,RWB,Racing Club,25.74,-12.3,31.41,-10.37,14,19,drawing,0,0,1,0,0,0,0,0,0,0,0
2047793,3,947642,J. Tobio Burgos,RW,Estudiantes,31.64,-0.41,35.79,-1.09,18,18,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,3,35612,G. Benedetti,LB,Estudiantes,4.96,29.34,12.76,31.18,11,11,drawing,0,0,0,0,1,0,0,0,0,0,0
2047793,3,16289,L. Alario,CF,Estudiantes,28.51,6.87,35.1,4.15,18,18,drawing,0,0,1,0,0,1,0,1,0,0,0
2047793,3,36516,T. Conechny,RF,Racing Club,-14.52,0.43,8.12,26.37,8,12,drawing,0,0,1,0,0,1,1,0,0,1,1
2047793,3,852686,A. Fernández,LM,Racing Club,-22.4,-4.37,-16.56,-5.25,9,9,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,3,25949,E. Cetré,LW,Estudiantes,-2.42,21.33,3.79,25.74,7,12,drawing,0,0,0,0,0,1,1,0,0,1,1
2047793,3,16289,L. Alario,CF,Estudiantes,-0.74,-0.52,33.84,2.19,8,18,drawing,1,0,0,0,0,1,0,1,0,0,0
2047793,3,947642,J. Tobio Burgos,RW,Estudiantes,24.73,1.29,27.98,0.4,13,18,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,3,38142,A. Martínez,CF,Racing Club,-8.75,-10.51,-5.17,-11.45,9,9,drawing,0,0,0,0,0,1,0,1,0,0,0
2047793,3,38142,A. Martínez,CF,Racing Club,-4.68,-11.38,5.22,-6.52,9,14,drawing,1,0,1,0,0,1,0,1,0,0,0
2047793,3,36516,T. Conechny,RF,Racing Club,-2.98,7.54,3.23,12.69,8,13,drawing,0,0,1,0,0,1,1,1,1,0,0
2047793,3,38992,G. Martirena,RWB,Racing Club,-9.88,-7.04,30.23,-11.92,9,19,drawing,0,1,1,0,0,0,0,0,0,0,0
2047793,3,38142,A. Martínez,CF,Racing Club,7.79,-0.3,36.22,-1.79,13,18,drawing,1,0,0,0,0,1,0,1,0,0,0
2047793,3,4110,G. Carrillo,CF,Estudiantes,15.58,-6.46,14.28,-11.56,14,14,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,3,36679,E. Meza,RB,Estudiantes,-2.23,-30.43,10.39,-30.63,10,15,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,3,5441,J. Sosa,LM,Estudiantes,-3.87,-9.18,-2.57,-14.65,9,9,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,3,947642,J. Tobio Burgos,RW,Estudiantes,18.68,11.33,24.64,14.56,13,12,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,3,16289,L. Alario,CF,Estudiantes,40.37,4.42,47.84,6.32,18,18,drawing,0,0,1,0,0,1,1,1,1,0,0
2047793,3,35564,G. Rojas,LB,Racing Club,2.77,31.78,24.08,32.79,11,11,drawing,0,0,0,0,1,0,0,0,0,0,0
2047793,3,36516,T. Conechny,RF,Racing Club,21.24,17.83,35.04,9.02,12,18,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,3,38142,A. Martínez,CF,Racing Club,27.86,1.72,35.41,1.4,18,18,drawing,0,0,1,0,0,1,0,1,0,0,0
2047793,3,852686,A. Fernández,LM,Racing Club,16.16,28.37,29.37,22.13,12,17,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,3,36728,S. Sosa,DM,Racing Club,27.73,19.27,41.16,19.47,17,17,drawing,0,0,1,0,1,1,1,1,1,0,0
2047793,3,36516,T. Conechny,RF,Racing Club,40.59,6.29,44.35,7.05,18,18,drawing,0,0,0,0,0,1,0,1,0,0,0
2047793,3,852686,A. Fernández,LM,Racing Club,5.01,21.28,0.69,25.1,12,7,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,3,947642,J. Tobio Burgos,RW,Estudiantes,-13.4,12.91,-4.19,16.42,8,7,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,3,852686,A. Fernández,LM,Racing Club,0.78,2.6,12.74,27.66,8,12,drawing,0,0,1,0,0,0,0,0,0,0,0
2047793,3,36728,S. Sosa,DM,Racing Club,-7.39,2.64,-6.95,6.05,8,8,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,3,1535,B. Zuculini,LM,Racing Club,15.02,-2.84,32.47,-4.96,13,19,drawing,0,0,0,0,0,1,0,1,0,0,0
2047793,3,36516,T. Conechny,RF,Racing Club,26.96,-8.76,32.8,-17.27,14,19,drawing,0,0,0,0,0,1,0,1,0,0,0
2047793,3,35564,G. Rojas,LB,Racing Club,17.83,16.92,22.21,16.46,12,12,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,3,36516,T. Conechny,RF,Racing Club,34.04,-19.12,41.09,-13.59,19,19,drawing,1,1,0,0,0,1,0,1,0,0,0
2047793,3,38992,G. Martirena,RWB,Racing Club,23.67,-14.33,27.25,-25.77,14,15,drawing,0,0,1,0,0,0,0,0,0,0,0
2047793,3,38142,A. Martínez,CF,Racing Club,19.56,-20.4,29.33,-23.93,15,20,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,3,38142,A. Martínez,CF,Racing Club,36.78,-23.19,38.47,-17.34,20,19,drawing,0,1,0,0,0,1,0,1,0,0,0
2047793,3,38992,G. Martirena,RWB,Racing Club,26.32,-10.25,26.25,-21.86,14,15,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,3,123094,A. García Basso,LCB,Racing Club,-25.42,2.93,-29.27,13.22,3,2,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,3,1535,B. Zuculini,LM,Racing Club,13.4,-16.44,21.01,-24.8,14,15,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,4,1535,B. Zuculini,LM,Racing Club,25.0,-17.16,27.43,-24.45,14,20,drawing,0,0,1,0,0,0,0,0,0,0,0
2047793,4,38992,G. Martirena,RWB,Racing Club,43.63,29.75,22.65,30.09,16,11,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,4,115103,F. Pardo,CB,Racing Club,23.23,0.4,13.55,-0.07,13,13,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,4,35564,G. Rojas,LB,Racing Club,13.42,16.83,14.01,26.25,12,12,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,4,38992,G. Martirena,RWB,Racing Club,25.84,18.33,24.88,13.18,12,12,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,4,28677,N. Colombo,RCB,Racing Club,27.54,11.34,32.11,1.75,18,18,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,4,16289,L. Alario,CF,Estudiantes,14.57,1.87,12.19,-6.72,13,14,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,4,1535,B. Zuculini,LM,Racing Club,-13.27,-5.62,-8.26,-5.3,9,9,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,4,947642,J. Tobio Burgos,RW,Estudiantes,5.59,18.85,2.69,22.07,12,12,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,4,35612,G. Benedetti,LB,Estudiantes,-12.42,13.41,-7.16,25.98,7,7,drawing,0,0,0,0,1,0,0,0,0,0,0
2047793,4,947642,J. Tobio Burgos,RW,Estudiantes,2.38,22.42,22.37,32.68,12,11,drawing,1,0,0,0,0,1,0,0,0,1,0
2047793,4,5441,J. Sosa,LM,Estudiantes,5.0,9.79,4.08,16.39,13,12,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,4,25949,E. Cetré,LW,Estudiantes,32.96,-17.64,26.65,-25.77,19,15,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,4,25949,E. Cetré,LW,Estudiantes,17.31,-34.23,13.36,-33.74,15,15,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,4,569404,F. Rodríguez,LCB,Estudiantes,-15.22,1.35,-28.83,6.69,8,3,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,4,5441,J. Sosa,LM,Estudiantes,-15.1,-6.59,-8.33,-18.29,9,9,drawing,0,1,0,0,0,0,0,0,0,0,0
2047793,4,38992,G. Martirena,RWB,Racing Club,-17.15,-19.84,-14.21,-25.17,10,10,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,4,36679,E. Meza,RB,Estudiantes,-22.25,-11.8,-33.2,-22.75,9,5,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,4,16289,L. Alario,CF,Estudiantes,2.41,-7.09,1.43,-11.14,14,14,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,4,13084,S. Ascacíbar,RM,Estudiantes,-13.49,-9.94,-5.62,-16.68,9,9,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,4,35612,G. Benedetti,LB,Estudiantes,-6.89,21.62,-2.27,26.07,7,7,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,4,35612,G. Benedetti,LB,Estudiantes,6.4,29.97,11.04,31.72,11,11,drawing,0,1,0,0,0,0,0,0,0,0,0
2047793,4,13084,S. Ascacíbar,RM,Estudiantes,3.7,1.64,8.88,-9.44,13,14,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,4,13084,S. Ascacíbar,RM,Estudiantes,9.45,-12.76,10.12,-18.95,14,14,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,4,36679,E. Meza,RB,Estudiantes,19.98,-22.3,46.99,-22.19,15,20,drawing,1,1,1,0,1,1,1,0,0,1,1
2047793,4,16289,L. Alario,CF,Estudiantes,39.69,-3.36,44.97,-10.3,19,19,drawing,0,0,0,0,0,1,1,1,1,0,0
2047793,4,5441,J. Sosa,LM,Estudiantes,24.93,-7.54,29.8,-10.39,14,19,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,4,38992,G. Martirena,RWB,Racing Club,-28.79,-13.63,-15.71,-28.83,4,10,drawing,0,0,1,0,0,0,0,0,0,0,0
2047793,4,36516,T. Conechny,RF,Racing Club,26.04,20.44,18.51,28.24,12,12,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,4,38992,G. Martirena,RWB,Racing Club,26.84,-20.2,35.24,-10.45,15,19,drawing,1,1,0,1,0,0,0,0,0,0,0
2047793,4,5441,J. Sosa,LM,Estudiantes,-28.07,14.66,-22.59,18.87,2,7,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,4,38142,A. Martínez,CF,Racing Club,25.81,-15.83,38.36,-11.66,14,19,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,4,36516,T. Conechny,RF,Racing Club,24.27,-4.0,36.75,0.9,14,18,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,4,36679,E. Meza,RB,Estudiantes,-2.06,-9.04,2.18,-16.22,9,14,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,4,5441,J. Sosa,LM,Estudiantes,8.17,-9.87,11.59,-29.32,14,15,drawing,0,1,0,0,0,0,0,0,0,0,0
2047793,4,35612,G. Benedetti,LB,Estudiantes,-10.6,22.48,-12.8,26.71,7,7,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,4,947642,J. Tobio Burgos,RW,Estudiantes,-4.0,6.62,0.2,17.74,8,7,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,4,947642,J. Tobio Burgos,RW,Estudiantes,8.42,-2.79,5.6,-10.57,13,14,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,4,25949,E. Cetré,LW,Estudiantes,18.19,-33.91,23.5,-31.88,15,15,drawing,1,0,0,0,0,1,0,0,0,1,0
2047793,4,36516,T. Conechny,RF,Racing Club,10.64,-5.97,24.28,-2.46,14,13,drawing,1,0,0,0,0,1,0,1,0,0,0
2047793,4,38992,G. Martirena,RWB,Racing Club,-3.13,-15.82,29.91,-30.66,9,20,drawing,0,0,0,0,1,0,0,0,0,0,0
2047793,4,28677,N. Colombo,RCB,Racing Club,42.4,-12.02,39.95,-14.59,19,19,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,4,5441,J. Sosa,LM,Estudiantes,-23.29,13.97,-8.67,-9.58,7,9,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,4,25949,E. Cetré,LW,Estudiantes,-17.39,-31.29,-13.8,-32.65,10,10,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,4,16289,L. Alario,CF,Estudiantes,7.74,-11.7,11.64,-15.17,14,14,drawing,1,0,0,0,0,1,0,1,0,0,0
2047793,4,36679,E. Meza,RB,Estudiantes,12.4,-25.56,40.13,-10.46,15,19,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,4,16289,L. Alario,CF,Estudiantes,23.11,-7.35,34.14,-5.42,14,19,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,4,36516,T. Conechny,RF,Racing Club,-25.53,21.01,-21.73,15.92,2,7,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,4,1535,B. Zuculini,LM,Racing Club,-28.1,10.24,-21.05,6.95,3,8,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,4,36516,T. Conechny,RF,Racing Club,-21.25,15.68,-7.27,6.75,7,8,drawing,0,0,0,0,0,1,0,1,0,0,0
2047793,4,35564,G. Rojas,LB,Racing Club,-26.97,27.51,-18.87,26.47,2,7,drawing,0,0,1,0,0,0,0,0,0,0,0
2047793,4,852686,A. Fernández,LM,Racing Club,-27.53,18.55,-25.05,16.9,2,7,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,4,36516,T. Conechny,RF,Racing Club,-0.21,1.55,14.96,7.0,8,13,drawing,0,0,0,0,0,1,0,1,0,0,0
2047793,4,38142,A. Martínez,CF,Racing Club,7.49,11.38,13.57,9.8,13,13,drawing,1,0,0,0,0,1,0,1,0,0,0
2047793,4,38142,A. Martínez,CF,Racing Club,14.03,9.77,20.41,20.29,13,12,drawing,0,0,0,0,0,1,0,0,0,1,0
2047793,4,36728,S. Sosa,DM,Racing Club,-3.1,24.19,3.26,23.93,7,12,drawing,0,1,0,0,0,0,0,0,0,0,0
2047793,4,28677,N. Colombo,RCB,Racing Club,17.05,-27.55,25.38,-31.62,15,15,drawing,0,1,0,0,0,0,0,0,0,0,0
2047793,4,852686,A. Fernández,LM,Racing Club,17.3,-6.03,18.05,-12.05,14,14,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,4,35612,G. Benedetti,LB,Estudiantes,24.29,14.97,37.37,18.58,12,17,drawing,0,0,1,0,0,1,0,1,0,0,0
2047793,4,38992,G. Martirena,RWB,Racing Club,-32.29,-19.29,-24.63,-21.54,4,10,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,4,38992,G. Martirena,RWB,Racing Club,-24.2,-21.79,20.67,-30.79,10,15,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,4,36516,T. Conechny,RF,Racing Club,-19.06,-20.79,9.54,-15.36,10,14,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,4,852686,A. Fernández,LM,Racing Club,29.54,26.38,45.6,10.41,17,18,drawing,1,1,0,0,1,1,1,1,1,0,0
